Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
LX,6.745,4.73602484,0.305,Sell,1802938,848124000,17.17791411,0.4729,3227,Finance
LXFR,15.75,1.94174757,0.3,Buy,37797,434495633,41.28808124,0.3814,,Producer Manufacturing
LXRX,3.6999,1.09016393,0.0399,Buy,2628698,523524750,,-0.9818,184,Health Technology
LZB,40.78,1.24131082,0.5,Buy,122070,1881760476,24.44323078,1.6583,9500,Consumer Durables
MAC,10.7,3.58180058,0.37,Buy,1992368,1544050000,106.38516993,0.0971,737,Finance
MAG,18.3714,3.79322034,0.6714,Buy,473768,1740567062,,-0.20842223,10,Non-Energy Minerals
MARA,12.0489,-13.75161059,-1.9211,Buy,33149572,767103048,,-0.4543,3,Commercial Services
MASS,61.02,8.40291348,4.73,,451375,1619995464,,-0.1196,,Health Technology
MATW,27.48,1.66481687,0.45,Buy,70687,878401908,,-2.8032,11000,Producer Manufacturing
MAX,43.6,-2.26406635,-1.01,Buy,129473,1441363241,,,,Technology Services
MAXN,35.905,-2.40554499,-0.885,Buy,492184,1200375746,,,5194,Utilities
MBI,6.98,2.04678363,0.14,Buy,251075,376689176,,-10.6264,93,Finance
MBIN,27.99,0.07150518,0.02,Buy,26611,804589344,5.90159092,4.7444,329,Finance
MBUU,67.75,0.32578113,0.22,Buy,63502,1404656253,21.0131624,3.2387,1795,Consumer Durables
MBWM,27.43,3.62674726,0.96,Buy,30774,446424000,9.94850979,2.6609,,Finance
MCBS,14.24,1.49679259,0.21,Sell,8571,365599184,9.83382343,1.4734,208,Finance
MCF,2.575,9.57446809,0.225,Buy,1676499,411494520,,-2.3816,124,Energy Minerals
MCFT,26.69,-2.69777616,-0.74,Buy,77104,503373088,,-1.2336,884,Consumer Durables
MCRI,57.84,-0.66975786,-0.39,Buy,30395,1053798180,75.80057277,0.8041,2300,Consumer Services
MCS,12.395,5.94017094,0.695,Buy,421198,372644979,,-2.5058,10500,Consumer Services
MDGL,117.025,-0.79264157,-0.935,Sell,89812,1808343180,,-11.0684,29,Health Technology
MDP,19.5062,5.49594375,1.0162,Buy,172153,890373904,,-9.4962,5370,Consumer Services
MDVL,14.015,0.46594982,0.065,Buy,42052,443839634,,-4.2583,15,Health Technology
MDXG,9.64,-5.2114061,-0.53,Buy,758737,1069363350,,-0.6697,696,Health Technology
MEG,32.09,1.8406855,0.58,Buy,95053,801769804,,-4.8214,1730,Commercial Services
MEI,37.94,2.12651413,0.79,Buy,57893,1423876818,10.81891782,3.4569,6044,Electronic Technology
MEIP,3.17,3.59477124,0.11,Strong Buy,691059,356694740,,-0.4867,51,Health Technology
MERC,9.53,2.80474649,0.26,Buy,71639,627393653,,-1.1729,2325,Process Industries
MESO,8.89,8.28258222,0.68,Sell,840702,959071000,,-0.8712,102,Health Technology
MFA,4.0128,5.04712042,0.1928,Buy,3813168,1731730000,,-1.4367,66,Finance
MFGP,5.87,1.38169257,0.08,Buy,1713526,1939280000,,-3.0086,12077,Technology Services
MGI,6.035,-11.76900585,-0.805,Sell,5382726,448938100,,-0.3521,2252,Commercial Services
MGIC,15.14,2.50507786,0.37,Buy,21001,741513294,30.44105523,0.4858,2642,Technology Services
MGNX,25.295,-0.88166144,-0.225,Buy,562914,1421680180,,-3.1325,384,Health Technology
MGPI,46.455,-0.43934848,-0.205,Buy,28627,785823489,19.1339293,2.4386,341,Process Industries
MGRC,63.85,3.1002745,1.92,Buy,22252,1538783166,15.65865992,4.0178,1099,Finance
MGTA,7.78,-0.89171975,-0.07,Buy,193057,376779000,,-1.9511,72,Health Technology
MGTX,16.65,-1.3040901,-0.22,Buy,92454,722813130,,-1.4374,157,Health Technology
MGY,7.53,7.11237553,0.5,Buy,683115,1892221230,,-7.3641,45,Energy Minerals
MHO,46.43,-2.23204885,-1.06,Strong Buy,109152,1330638453,6.84895946,7.0682,1401,Consumer Durables
MIK,11.81,-1.00586756,-0.12,Buy,2027114,1742258200,8.00295163,1.5057,44000,Retail Trade
MIRM,18.54,-0.32258065,-0.06,Sell,120889,551325699,,-3.4271,33,Health Technology
MITK,18.305,-4.01153644,-0.765,Buy,709052,778562052,104.378763,0.188,360,Technology Services
MLAB,285.54,0.01401051,0.04,Buy,6029,1461579321,,-0.6934,460,Health Technology
MLR,36.66,2.14544441,0.77,Buy,26957,416795725,13.87213976,2.5872,1310,Producer Manufacturing
MMI,37.07,0.43348686,0.16,Buy,31000,1459686855,36.64978652,1.0104,877,Finance
MMX,5.1939,-1.44402277,-0.0761,Buy,79837,730537600,145.44220041,0.04379562,9,Non-Energy Minerals
MNKD,3.3,0.6097561,0.02,Buy,3018428,769886050,,-0.2098,233,Health Technology
MNR,17.42,-0.96645821,-0.17,Buy,402450,1724970000,,-0.4965,14,Finance
MNRL,11.4,5.55555556,0.6,Buy,186674,463139856,,-0.0122,41,Miscellaneous
MNRO,51.27,2.88982541,1.44,Buy,123229,1706671176,55.56422837,0.916,8184,Retail Trade
MOD,12.22,-0.89213301,-0.11,Buy,92175,626046624,,-0.1093,11300,Producer Manufacturing
MODN,36.48,0.63448276,0.23,Buy,96290,1271499770,,-0.402,781,Technology Services
MOFG,24.5,1.78645617,0.43,Buy,21689,394359350,120.65162907,0.2013,771,Finance
MORF,33.445,-3.19826339,-1.105,Buy,60114,1040978970,,,76,Health Technology
MOV,17.43,3.38078292,0.57,Buy,210006,403579080,,-5.9774,1145,Consumer Durables
MPAA,20.665,-1.17168819,-0.245,Buy,34452,393670317,87.48953975,0.2532,4012,Producer Manufacturing
MPX,15.7,-5.36467752,-0.89,Sell,53471,531737020,35.41088581,0.4685,673,Consumer Durables
MRC,6.58,1.23076923,0.08,Buy,165558,541543815,,-3.8666,3200,Distribution Services
MRNS,12.73,0.79176564,0.1,Sell,274603,453112893,,-3.4127,40,Health Technology
MRSN,27.26,-1.16026106,-0.32,Buy,484743,1871006481,,-1.3464,83,Health Technology
MRTN,17.23,-1.48656375,-0.26,Sell,67046,1424591907,22.1168437,0.7968,4179,Transportation
MRUS,18.345,7.59530792,1.295,Buy,72789,533632201,,,,Health Technology
MSB,29.47,0.68329347,0.2,Buy,32966,366967000,19.8382864,1.4099,,Non-Energy Minerals
MSBI,17.62,2.02663578,0.35,Buy,16861,395951354,15.61906485,1.1147,1100,Finance
MSEX,70.58,0.07089182,0.05,Buy,17191,1232990252,32.50230415,2.1812,352,Utilities
MSGN,14.12,2.69090909,0.37,Buy,167651,803248512,4.56916891,3.0246,700,Consumer Services
MTA,11.4033,-0.2335958,-0.0267,Buy,206756,437725933,,-0.14275298,,Commercial Services
MTDR,12.44,4.89038786,0.58,Buy,2014789,1451115540,,-4.1374,304,Energy Minerals
MTEM,10.51,-2.8650647,-0.31,Buy,186787,525123742,,-2.0306,168,Health Technology
MTL,1.9913,22.16564417,0.3613,Strong Buy,2834338,339261000,,-4.4137,56182,Non-Energy Minerals
MTL/P,0.48305,9.73421172,0.04285,Buy,544825,366485000,,-1.1034,56182,Non-Energy Minerals
MTRN,63.93,3.78246753,2.33,Strong Buy,38139,1299117743,51.29059117,1.219,2600,Non-Energy Minerals
MTSC,58.34,-0.34164674,-0.2,Buy,329530,1126597286,,-14.112,3600,Electronic Technology
MTW,13.5,4.5701007,0.59,Buy,168017,467577858,,-0.3414,4900,Producer Manufacturing
MUR,12.3801,7.65304348,0.8801,Buy,2711281,1900019630,,-6.8307,822,Energy Minerals
MUX,0.9906,-1.92079208,-0.0194,Sell,2227284,405319000,,-0.3878,448,Non-Energy Minerals
MVIS,6.9773,-24.73247033,-2.2927,Buy,52947031,1021899239,,-0.102,30,Electronic Technology
MWA,12.17,1.84100418,0.22,Strong Buy,249379,1924101340,26.33318643,0.4561,3100,Producer Manufacturing
MWK,16.59,2.2811344,0.37,Buy,1126053,431249985,,-2.2856,144,Technology Services
MX,13.14,0.4587156,0.06,Sell,120539,466620505,59.7260274,0.4226,2451,Electronic Technology
MYE,19.7,2.01967892,0.39,Buy,43703,705217094,17.52268603,1.1059,1780,Process Industries
MYGN,18.485,-0.40409483,-0.075,Buy,172857,1390642145,,-2.604,2700,Health Technology
MYRG,60.2,0.80375084,0.48,Buy,58465,1006971420,18.78755466,3.2038,7100,Industrial Services
NAT,3.165,2.75974026,0.085,Sell,2082677,480075875,4.98785425,0.6215,20,Transportation
NAVI,9.766,5.01075269,0.466,Buy,1384689,1818092800,4.76483246,1.9769,5800,Finance
NBHC,32.93,2.10852713,0.68,Buy,19084,1007270606,12.42535157,2.6106,1229,Finance
NBLX,10.97,-1.96604111,-0.22,Buy,273233,992041902,6.59943383,1.6958,240,Industrial Services
NBR,59.91,4.99474238,2.85,Buy,179245,437641200,,-140.9521,14000,Industrial Services
NBTB,31.43,2.41120886,0.74,Buy,47952,1372015685,13.62667614,2.2686,1788,Finance
NBTX,17.19,3.49187237,0.58,,25808,571826000,,-2.3409,110,Health Technology
NCBS,68.44,1.06320142,0.72,Sell,15964,690258464,13.12657492,5.2688,575,Finance
NDLS,7.91,-0.6281407,-0.05,Buy,84340,351869960,,-0.4668,8900,Consumer Services
NESR,9.57,1.1627907,0.11,Buy,28408,840031632,22.10280374,0.428,4536,Industrial Services
NEW,7.02,0.42918455,0.03,Sell,326674,609061000,,-0.1177,11732,Commercial Services
NEWT,18.3829,5.89228111,1.0229,Buy,237796,400565463,,1.4878,109,Commercial Services
NEX,3.48,0.86956522,0.03,Buy,936599,748008210,,-1.8096,6525,Industrial Services
NEXA,8.19,0.36764706,0.03,Buy,20031,1091898990,,-4.6208,,Non-Energy Minerals
NFBK,12.19,1.24584718,0.15,Buy,35296,647564494,16.93151455,0.7136,380,Finance
NFH,8.92,1.94285714,0.17,Buy,64901,1527801055,,,6850,Finance
NGD,2.19,1.38888889,0.03,Buy,3918807,1498226000,,-0.08848961,1337,Non-Energy Minerals
NGL,2.7,3.05343511,0.08,Sell,734842,348972120,,-2.4987,1400,Industrial Services
NGMS,32.645,6.02468334,1.855,Buy,227668,804196978,,,,Technology Services
NH,3.57,0.28089888,0.01,Buy,2128471,397033980,,-0.7238,,Technology Services
NHC,66.33,-0.10542169,-0.07,Sell,6341,1018795635,36.53169014,1.8352,14881,Health Services
NIU,29.719,-1.16727636,-0.351,Buy,859338,1958320000,96.81262073,0.3242,521,Consumer Durables
NK,17.76,0.85178876,0.15,Buy,2414241,1926982785,,-0.7502,148,Health Technology
NLS,21.46,-2.85196922,-0.63,Buy,1802665,649353848,20.4537037,1.1645,434,Consumer Durables
NLTX,10.76,-8.03418803,-0.94,Strong Sell,170680,455772567,,-0.6446,36,Health Technology
NMIH,23.04,0.30474532,0.07,Buy,272526,1952404468,10.13993732,2.4014,321,Finance
NMRK,7.31,2.66853933,0.19,Buy,402992,1319410449,33.85639563,0.3417,5600,Finance
NNDM,9.815,8.09471366,0.735,Buy,35571586,418273000,,-1.2265,68,Producer Manufacturing
NOAH,43.28,1.93122939,0.82,Buy,201840,1910920000,19.79487179,2.1566,2992,Finance
NODK,17.08,2.09205021,0.35,Sell,1488,363916728,10.28336099,1.6387,186,Finance
NOG,9.1901,7.61241218,0.6501,Buy,1187052,414521980,,-20.7667,24,Energy Minerals
NP,55.18,-0.25307303,-0.14,Buy,22215,927156432,,-0.6282,2324,Process Industries
NPA,12.53,4.06976744,0.49,Buy,2367446,360237500,264.61538462,0.0455,3,Finance
NPAUU,14.3,3.6569896,0.5045,Strong Buy,58152,396621000,,,3,Finance
NPK,87.96,0.96418733,0.84,Neutral,6678,617768588,13.68670762,6.3653,919,Consumer Durables
NPO,75.37,0.85641643,0.64,Buy,14649,1547798320,,-0.6418,5300,Producer Manufacturing
NPTN,9.06,-0.65789474,-0.06,Buy,222630,454327290,51.12107623,0.191,1690,Electronic Technology
NRC,44.8,-1.60333846,-0.73,Strong Sell,21223,1133569920,31.05941742,1.5049,480,Health Services
NRIX,44.02,-2.93274531,-1.33,Buy,91742,1710414708,,,93,Health Technology
NS,14.86,-0.99933378,-0.15,Neutral,292890,1635741100,,-2.5674,1441,Distribution Services
NSCO,7.3,4.58452722,0.32,Buy,345653,359090424,,-0.2211,400,Finance
NSSC,26.2,0.69177556,0.18,Sell,70837,480701880,63.40155945,0.4118,1161,Producer Manufacturing
NTB,31.215,3.70431894,1.115,Buy,68259,1656942552,10.46519714,2.8951,1512,Finance
NTGR,37.68,-2.53491981,-0.98,Buy,97893,1140121065,44.20306426,0.8971,809,Technology Services
NTST,18.265,-2.32620321,-0.435,Strong Sell,107925,523211000,,,,Finance
NTUS,20.02,2.09077002,0.41,Sell,72779,671763846,,-0.5489,1484,Health Technology
NVEE,78.88,3.13807531,2.4,Strong Buy,41765,1044899696,48.34998103,1.6247,3362,Commercial Services
NVGS,11.03,1.19266055,0.13,Buy,67074,616635459,,-0.1159,83,Transportation
NVMI,69.39,-0.87142857,-0.61,Buy,35577,1959601356,43.29272064,1.6642,646,Electronic Technology
NWBI,12.52,1.70593014,0.21,Buy,213312,1599429515,21.8107725,0.5662,2333,Finance
NWLI,205.96,0.60079129,1.23,Buy,1512,728278679,7.65591061,26.8407,287,Finance
NWN,45.47,-1.55877896,-0.72,Sell,188378,1392094044,22.93218151,2.0193,1167,Utilities
NX,22.46,0,0,Buy,85234,737323618,19.12954604,1.1802,3767,Producer Manufacturing
NXE,2.79,2.1978022,0.06,Buy,1137008,1055457200,,-0.12187909,42,Non-Energy Minerals
NXGN,18.43,1.26373626,0.23,Buy,281633,1227903760,123.55736592,0.1475,2754,Technology Services
NXRT,40.59,-1.28891051,-0.53,Sell,122593,1011820000,30.25086442,1.406,3,Finance
NXTC,11.3,3.47985348,0.38,Buy,121078,311350030,,-1.1649,69,Health Technology
NYMT,3.67,2.51396648,0.09,Buy,2575589,1352320000,,-0.9784,55,Finance
OAC,14.3,6.39880952,0.86,Buy,772389,356967188,,-0.0112,,Finance
OAC.U,14.7202,1.51862069,0.2202,Strong Buy,1611,364766000,,,,Finance
OBNK,27.13,3.27369623,0.86,Buy,53025,635383398,19.52288942,1.3548,751,Finance
OCFC,18.68,1.85387132,0.34,Buy,75171,1127862908,18.97372233,0.9752,924,Finance
OCGN,2.5599,217.92101341,1.7547,Buy,827682088,416406820,,-0.1071,16,Health Technology
OCSL,5.48,0.55045872,0.03,Buy,183466,772466280,19.58318361,0.2783,,Finance
OCUL,22.04,-1.47518999,-0.33,Buy,384050,1661923968,,-1.7781,161,Health Technology
ODP,28.56,1.24069479,0.35,Buy,146527,1503859830,,-5.3291,40000,Retail Trade
ODT,15.55,1.90039318,0.29,Buy,187269,500378025,,-3.9145,152,Health Technology
OEC,16.1399,4.1283871,0.6399,Buy,112664,976255745,34.05844869,0.4689,1493,Process Industries
OESX,10.27,-1.05973025,-0.11,Buy,129926,315451266,228.13186813,0.0479,306,Producer Manufacturing
OFG,17.72,3.5046729,0.6,Buy,71917,908843670,20.26275299,0.8478,2431,Finance
OFIX,42.29,0.45130641,0.19,Buy,26994,817622173,34.62455794,1.2354,1055,Health Technology
OFLX,168,-0.93755528,-1.59,Buy,1359,1695842400,93.61854816,1.8115,151,Producer Manufacturing
OGCP,9.39,1.07642626,0.1,Buy,8396,1621590646,,,831,Finance
OGI,1.4986,9.38686131,0.1286,Buy,12066788,347807077,,-0.58221728,588,Process Industries
OI,11.29,2.45009074,0.27,Sell,404683,1777547460,5.71132418,1.9634,27500,Process Industries
OII,8.235,4.37262357,0.345,Buy,701794,818269904,,-7.4176,9100,Industrial Services
OIS,5.19,7.9002079,0.38,Buy,479777,316750890,,-10.4888,3428,Industrial Services
OLMA,49.805,7.70977509,3.565,Buy,56555,1918473659,,,10,Health Technology
OLP,19.58,1.92608017,0.37,Buy,45724,395359000,13.7637028,1.3981,9,Finance
OMER,14.85,1.29604366,0.19,Buy,424511,917077963,,-2.3832,258,Health Technology
ONCR,34.36,6.27899783,2.03,Buy,59181,777085760,,,,Health Technology
ONE,3.68,1.0989011,0.04,Sell,39240,375854000,,-0.6385,,Commercial Services
ONEW,30.27,-0.23071852,-0.07,Buy,54278,326283357,14.07562051,2.179,1169,Retail Trade
OOMA,14.5,0.83449235,0.12,Sell,47715,329150000,,-0.1898,848,Technology Services
OPI,22.705,0.73203194,0.165,Sell,102808,1089100000,14.77451494,1.5256,,Finance
OPRA,8.715,2.89256198,0.245,Sell,184940,1007190000,5.71640683,1.5028,819,Technology Services
OPRT,19.435,1.7539267,0.335,Buy,20634,536543988,,-1.8122,3279,Finance
OPRX,32.335,-2.31117825,-0.765,Strong Buy,71091,488498810,,-0.3797,50,Technology Services
OPT,11.255,-3.8034188,-0.445,Sell,12710,493834000,,-0.3392,,Health Technology
OPY,31.45,0.06363347,0.02,Buy,44655,392930010,6.34911015,5.2356,2971,Finance
ORBC,6.8399,0.43906021,0.0299,Buy,374332,533621232,,-0.2773,786,Communications
ORC,5.405,1.98113208,0.105,Buy,791547,384804000,148.87640449,0.0356,,Finance
ORGO,6.585,1.30769231,0.085,Buy,275625,825008310,,-0.0508,835,Finance
ORIC,37.77,-1.76853056,-0.68,Buy,100661,1355104506,,,57,Health Technology
ORLA,4.96,5.98290598,0.28,,132086,1136539360,,-0.12577204,68,Non-Energy Minerals
ORPH,12.1,-0.81967213,-0.1,Buy,16949,423312000,,-2.7484,86,Health Technology
ORTX,4.605,1.88053097,0.085,Sell,448484,441049000,,-1.6681,252,Health Technology
OSIS,93.17,2.44090159,2.22,Buy,35856,1666634400,26.35162543,3.5147,6758,Electronic Technology
OSMT,5.3101,1.72605364,0.0901,Strong Sell,286049,332956456,,-0.924,379,Health Technology
OSPN,21.435,-3.44594595,-0.765,Buy,103561,870989790,623.59550562,0.0359,744,Technology Services
OSUR,11.62,-1.27442651,-0.15,Sell,929817,836404448,,-0.2264,472,Health Technology
OSW,9.34,2.75027503,0.25,Buy,280676,794451735,,,4298,Consumer Services
OTRK,74.1809,-5.00589064,-3.9091,Buy,318143,1288239329,,-1.6991,395,Health Services
OTTR,41.95,-0.19034023,-0.08,Buy,65691,1722638995,17.50885232,2.4122,2208,Utilities
OUNZ,18.25,0.55096419,0.1,Buy,114001,417877000,5.00179128,3.6287,,Miscellaneous
OXFD,17.03,-1.16076611,-0.2,Strong Buy,49671,442129454,,-0.6718,243,Health Technology
OXM,63.8,1.78685386,1.12,Buy,44142,1076836008,,-4.1144,6100,Consumer Non-Durables
OYST,19.55,-0.66056911,-0.13,Strong Sell,15040,505725265,,-2.9879,17,Health Technology
PACK,12.46,0,0,Buy,30869,940858251,,-0.3283,595,Process Industries
PAE,8.81,-1.23318386,-0.11,Strong Sell,131672,810878567,53.63800361,0.1693,20000,Commercial Services
PAGP,9.313,3.8238573,0.343,Strong Buy,1697766,1751104450,,-2.7328,5000,Industrial Services
PAHC,19.03,-0.67849687,-0.13,Buy,39064,769832655,17.9232928,1.0701,1700,Health Technology
PAM,13.45,-1.17560617,-0.16,Sell,106661,764336000,7.18964606,1.893,,Utilities
PAND,15.68,-1.01010101,-0.16,Buy,26523,466414420,,,37,Health Technology
PAR,65.82,1.09046229,0.71,Buy,79050,1423783946,,-1.6553,1000,Electronic Technology
PARR,13.36,4.94893951,0.63,Buy,95696,722762742,,-4.5309,1408,Energy Minerals
PASG,27,2.07939509,0.55,Buy,160092,1224883430,,-2.5102,20,Health Technology
PATK,69.8,1.83834257,1.26,Buy,78200,1630744380,20.05031594,3.4669,7500,Consumer Durables
PAYA,14.1137,2.79461034,0.3837,Buy,397260,1648928610,,-0.0022,2,Commercial Services
PBF,7.21,9.24242424,0.61,Sell,3656809,865522240,,-8.7317,3442,Energy Minerals
PBFX,9.095,-0.16465423,-0.015,Sell,123977,566233340,3.89332877,2.3419,92,Industrial Services
PBH,34.865,0.76589595,0.265,Sell,130278,1746868987,10.75469352,3.2464,520,Health Technology
PBI,5.565,2.11009174,0.115,Sell,819843,965082675,,-1.416,11000,Producer Manufacturing
PBYI,11.35,-1.39009557,-0.16,Buy,197793,449991081,,-1.4243,269,Health Technology
PCVX,28.21,-2.38754325,-0.69,Strong Sell,226491,1437291037,,,,Health Technology
PDFS,22.08,1.70428374,0.37,Buy,78145,808788192,,-0.2453,353,Technology Services
PEBO,26.88,1.20481928,0.32,Buy,16962,529516905,18.56823266,1.4397,900,Finance
PEIX,6.5402,4.81089744,0.3002,Buy,6814008,474066751,,-0.8035,500,Process Industries
PERI,15.3186,14.66017964,1.9586,Buy,3327922,413249353,52.5984252,0.2718,399,Technology Services
PETQ,34.1,-0.64102564,-0.22,Buy,141624,862512282,,-3.1634,1866,Health Technology
PETS,33.735,-0.07405213,-0.025,Buy,248693,684992232,22.55026384,1.5007,214,Retail Trade
PFBC,48.97,3.26866301,1.55,Buy,40844,729750940,10.38591265,4.5658,279,Finance
PFC,22.5725,1.72374944,0.3825,Buy,56516,842444352,16.05179398,1.3869,699,Finance
PFLT,10.3412,1.98422091,0.2012,Buy,94418,400950041,21.35186355,0.4749,,Finance
PFS,17.83,2.76657061,0.48,Buy,96710,1173839290,14.09652259,1.2326,1015,Finance
PGC,22.72,5.08788159,1.1,Buy,41960,430194112,11.69091007,1.871,446,Finance
PGEN,9.68,-7.80952381,-0.82,Buy,1405537,1735011930,,-1.886,857,Health Technology
PGRE,8.875,-0.16872891,-0.015,Buy,599811,1957240000,,-0.266,317,Finance
PGTI,20.84,1.16504854,0.24,Strong Buy,84976,1228784752,31.79012346,0.6531,3000,Producer Manufacturing
PHAT,36.46,2.84908322,1.01,Sell,146578,1138080670,,-6.2452,25,Health Technology
PI,44.35,2.75718258,1.19,Buy,252217,1023895145,,-1.9369,272,Electronic Technology
PIPR,103.14,0.44799377,0.46,Buy,35966,1842926148,40.07806401,2.628,1565,Finance
PJT,77.62,-0.46165684,-0.36,Buy,59337,1845558165,22.31187411,3.6228,678,Finance
PKOH,31.37,5.23314324,1.56,Buy,7857,395754509,,-0.214,7100,Producer Manufacturing
PLAB,10.78,-1.41746685,-0.155,Strong Sell,450521,707409472,21.18364975,0.5209,,Electronic Technology
PLAY,29,1.57618214,0.45,Buy,1513173,1384000100,,-2.8041,15908,Consumer Services
PLCE,50.25,4.6875,2.25,Buy,331778,731688936,,-8.5217,17300,Retail Trade
PLG,5.03,2.65306122,0.13,Buy,2686629,350336764,,-0.11896082,,Non-Energy Minerals
PLL,29.4383,-5.49502408,-1.7117,Buy,1301091,433203000,,-0.6845,,Process Industries
PLOW,41.555,1.30424183,0.535,Buy,124509,951329150,,-4.081,1677,Producer Manufacturing
PLPC,64.88,0.60474492,0.39,Buy,3526,318855355,9.91644308,6.6072,2983,Producer Manufacturing
PLRX,25.92,-1.18185284,-0.31,Sell,31223,919639008,,,62,Health Technology
PLSE,21.545,-6.24456049,-1.435,Buy,98228,549657135,,-2.2704,82,Health Technology
PLT,25.375,0.13812155,0.035,Buy,296709,1047869873,,-20.7141,6584,Electronic Technology
PLUS,88.5268,2.10703576,1.8268,Buy,15264,1195749193,16.57965693,5.2496,1579,Distribution Services
PLYA,5.39,3.65384615,0.19,Buy,412694,725256840,,-1.5679,,Consumer Services
PLYM,14.41,-0.62068966,-0.09,Buy,97137,341400000,,-1.8158,27,Finance
PMT,18.21,1.44846797,0.26,Buy,546931,1773270000,11966.66666667,0.0938,1,Finance
PNNT,4.5312,1.36912752,0.0612,Buy,207358,303794304,,-0.2382,,Finance
PNTG,60.145,2.00983718,1.185,Buy,91326,1699263060,230.94398747,0.2827,4700,Health Services
POWL,30,0.40160643,0.12,Strong Buy,17215,349386000,20.95959596,1.4333,2146,Producer Manufacturing
PQG,13.81,0.9502924,0.13,Buy,105168,1882827780,43.48378894,0.3167,3279,Process Industries
PRA,17.435,0.72212594,0.125,Buy,147721,939838112,,-4.6315,961,Finance
PRAA,38.87,1.38236828,0.53,Sell,46716,1771238800,11.99662067,3.2268,4412,Commercial Services
PRDO,12.935,1.29209084,0.165,Buy,120815,896573780,7.3084187,1.7935,4000,Consumer Services
PRFT,48.28,0.58333333,0.28,Buy,58174,1596281388,46.67444574,1.0601,3454,Commercial Services
PRGS,44.07,1.5437788,0.67,Buy,79254,1988082936,34.3980344,1.2751,1538,Technology Services
PRIM,27.68,-0.28818444,-0.08,Buy,88561,1334191362,13.63256887,2.0503,9700,Industrial Services
PRK,102.44,2.15396889,2.16,Buy,31696,1671226648,15.42769231,6.5397,1907,Finance
PROF,21.51,-6.069869,-1.39,Buy,257338,422155260,,-1.17701666,75,Health Technology
PROG,6.6836,0.05389222,0.0036,Buy,936776,372137309,,-9.3687,,Health Services
PROS,12.61,-0.31620553,-0.04,Buy,13443,550352101,15.95208071,0.7946,396,Finance
PRPL,30.66,2.69636577,0.805,Strong Buy,593716,1122962358,,0.0073,1065,Miscellaneous
PRSC,138.965,-0.56883228,-0.795,Buy,38720,1971023974,69.67446034,2.0271,3800,Transportation
PRTA,13.22,-4.34153401,-0.6,Buy,44022,530950628,,-2.5553,51,Health Technology
PRTH,6.295,-4.47647951,-0.295,Buy,76906,424497336,22.81855956,0.2899,588,Technology Services
PRTK,6.67,3.894081,0.25,Buy,200121,304426804,,-2.4601,102,Health Technology
PRTS,12.18,-6.01851852,-0.78,Sell,1886013,583747206,,-0.6554,843,Retail Trade
PRTY,6.4544,-3.66567164,-0.2456,Buy,2992579,718645770,,-7.8224,18300,Retail Trade
PRVB,17.73,-0.72788354,-0.13,Buy,178736,1005371644,,-1.4902,19,Health Technology
PRVL,23.1,-0.21598272,-0.05,Buy,260557,790957560,,-2.2939,55,Health Technology
PSNL,43.19,-1.84090909,-0.81,Buy,704653,1681507632,,-1.0651,182,Health Technology
PSTX,9.1099,-4.40818468,-0.4201,Sell,55709,563174018,,,149,Health Technology
PTAC,14.49,-3.33555704,-0.5,Strong Buy,406410,312440625,,-0.1267,,Finance
PTEN,5.415,2.75142315,0.145,Buy,939953,1015280010,,-4.1277,5800,Industrial Services
PTGX,24.02,-4.41703144,-1.11,Strong Buy,340465,1010684736,,-2.1584,73,Health Technology
PTNR,5.1,-2.48565966,-0.13,Buy,2547,955589000,169.80519481,0.031,2834,Communications
PUBM,32.475,6.51033126,1.985,Strong Buy,1684827,1450682140,,,,Technology Services
PUMP,7.66,2.95698925,0.22,Buy,574641,777030100,,-0.3985,2200,Industrial Services
PUYI,6.0007,-2.9012945,-0.1793,Sell,125,372745000,,-0.0776,350,Finance
QADA,61.975,-0.60144346,-0.375,Buy,12389,1498114238,,-0.1058,1920,Technology Services
QCRH,39.78,1.58324821,0.62,Buy,12039,628261452,10.74083217,3.6908,697000,Finance
QEP,2.375,9.44700461,0.205,Buy,12010581,578187680,20.05545287,0.1082,248,Energy Minerals
QFIN,11.015,2.84780579,0.305,Sell,301622,1358030000,4.20461683,2.6197,1891,Finance
QH,7.79,1.03761349,0.08,Buy,143534,355415000,,,551,Technology Services
QIWI,10.424,1.00775194,0.104,Sell,564050,531349000.00000006,6.42470273,1.6102,,Technology Services
QNST,21.86,-0.63636364,-0.14,Buy,128028,1155454139,37.40860398,0.6073,592,Commercial Services
QQQX,25.5158,0.33739678,0.0858,Buy,86656,1006240000,8.99540149,2.827,,Miscellaneous
QTNT,5.575,-8.75613748,-0.535,Strong Sell,1374777,448776626,,-1.1747,418,Health Technology
QTRX,47.75,3.75923512,1.73,Buy,228661,1515006688,,-1.1645,248,Health Technology
QUOT,9.72,1.99370409,0.19,Buy,156969,884574432,,-0.5527,1072,Commercial Services
QURE,38.545,-2.86038306,-1.135,Sell,492309,1710875045,,-3.7478,248,Health Technology
RAD,18.605,6.31428571,1.105,Strong Buy,3214411,1026616019,,-7.4315,50000,Retail Trade
RADA,10.21,6.91099476,0.66,Buy,1099918,447363166,,,192,Electronic Technology
RAPT,22.33,-0.13416816,-0.03,Sell,155695,547828743,,-2.5385,67,Health Technology
