Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
CW,113.18,2.49026533,2.75,Sell,62946,4698026400,19.79990318,5.6142,9100,Electronic Technology
CWEN,33.04,1.56778358,0.51,Buy,588373,3840209928,86.60809372,0.3756,307,Utilities
CWEN.A,30.9638,1.68735632,0.5138,Strong Buy,88676,3596276448,81.07028754,0.3756,307,Utilities
CWK,15.095,3.1079235,0.455,Buy,426533,3341072250,,-0.8625,53000,Finance
CWST,62.12,-0.272917,-0.17,Buy,154699,3178303905,81.23369849,0.7727,2500,Industrial Services
CWT,52.805,0.94628178,0.495,Strong Buy,65786,2635539200,27.99871541,1.8683,1207,Utilities
CX,5.145,2.69461078,0.135,Buy,7841173,7583890000,,-1.1458,40640,Non-Energy Minerals
CYBR,161.2699,-0.96419799,-1.5701,Buy,974633,6243114366,2380.70175439,0.0874,1380,Technology Services
CZZ,18.62,-0.74626866,-0.14,Buy,308590,4164475060,14.75654842,1.3148911,,Energy Minerals
DADA,37.9,2.43243243,0.9,Sell,1494965,8310459999.999999,,-1.4603,2149,Technology Services
DAN,19.905,1.04060914,0.205,Buy,1794841,2872481080,,-0.0389,36300,Producer Manufacturing
DAR,55.51,0.12626263,0.07,Buy,504995,9017463520,18.78176028,3.0298,10100,Process Industries
DAVA,77.185,0.00647836,0.005,Buy,78762,2619960000,271.66490672,0.3112,6624,Technology Services
DCI,57.18,1.34704006,0.76,Buy,120291,7215878400,28.46045198,2.0012,12400,Process Industries
DCP,18.79,1.45788337,0.27,Buy,294486,3933685760,,-2.17,,Industrial Services
DCPH,59.455,-2.66044532,-1.625,Buy,156017,3383551962,,-5.0025,258,Health Technology
DCT,44.625,-2.39501312,-1.095,Buy,278462,5838422625,,,,Technology Services
DECK,295.91,0.66335556,1.95,Buy,139790,8307838462,26.7124657,11.1165,3600,Consumer Non-Durables
DEI,29.29,-0.17041581,-0.05,Sell,276191,5145500000,16.62134602,1.7652,713,Finance
DIOD,68.5,0.80941869,0.55,Buy,71499,3564877000,30.8205198,2.2487,7271,Electronic Technology
DKS,55.79,0.7585335,0.42,Buy,1214648,5000499708,13.66485686,4.5082,41600,Retail Trade
DLB,94.76,2.1891513,2.03,Buy,228479,9509035231,41.13289567,2.2993,2289,Consumer Services
DM,20.97,4.7976012,0.96,Strong Buy,3488462,4907223250,,-0.0599,4,Electronic Technology
DOC,17.815,-1.52017689,-0.275,Sell,627283,3766880000,40.35244256,0.4502,77,Finance
DOMO,69.41,-3.04511803,-2.18,Buy,454508,2079976038,,-3.3096,802,Technology Services
DOOO,65.995,0.5561481,0.365,Buy,19815,5802291685,36.71551586,1.85187685,13500,Consumer Durables
DOOR,100.85,-0.14851485,-0.15,Strong Buy,33639,2471127550,58.07267709,1.7674,10000,Producer Manufacturing
DORM,87.9,0.03414135,0.03,Sell,39569,2832189324,32.19860755,2.7345,2742,Consumer Durables
DOX,69.45,0.41931752,0.29,Buy,246352,9106900600,18.67876627,3.72,,Technology Services
DOYU,11.72,0.77386071,0.09,Sell,2399007,3732610000,32.09161148,0.3752,1948,Technology Services
DSGX,59.09,-2.5560686,-1.55,Strong Buy,64810,4992159560,111.18584158,0.55424307,1547,Technology Services
DVN,15.76,6.27107215,0.93,Buy,4693879,6039896060,,-8.5171,1800,Energy Minerals
DXC,23.09,1.76289114,0.4,Buy,1547984,5871828960,,-15.2334,138000,Technology Services
DY,73.63,2.40611961,1.73,Buy,175076,2349768916,87.87582498,0.8499,15230,Industrial Services
EAF,8.96,4.18604651,0.36,Buy,1010028,2385997770,4.86590472,1.7676,1346,Producer Manufacturing
EAR,56.895,-1.80358992,-1.045,Buy,192565,2172429985,,,239,Health Technology
EAT,58.38,0.49922534,0.29,Strong Buy,511695,2157548144,100.44959364,0.6083,62200,Consumer Services
EBC,16.595,1.18902439,0.195,Buy,1709669,3099249010,,,,Finance
EBR,7.03,1.58959538,0.11,Buy,135137,8918770000,7.87079163,1.1488,13089,Utilities
EBS,94.87,-0.93975149,-0.9,Buy,279020,5026169649,30.78035611,3.1744,1834,Health Technology
EDIT,82.1591,1.3559092,1.0991,Buy,2310147,5123060895,,-1.7293,208,Health Technology
EEFT,140.49,2.01873502,2.78,Buy,107748,7350766599,285.23198012,0.5485,7700,Technology Services
EGHT,34.45,2.71317829,0.91,Buy,1170790,3665948080,,-1.7304,1675,Technology Services
EGO,13.2,6.365834,0.79,Strong Buy,2027328,2312590770,12.10063326,1.04652817,,Non-Energy Minerals
EGP,134.94,-3.19248153,-4.45,Sell,79420,5513840000,44.96741725,3.108,75,Finance
EHC,83.01,0.78921807,0.65,Buy,155723,8264829400,30.89272318,2.6957,31570,Health Services
EIDX,127.29,1.07996506,1.36,Buy,45870,4946731251,,-2.6507,45,Health Technology
ELY,24.11,-0.37190083,-0.09,Buy,506404,2269728360,,-1.2284,4200,Consumer Durables
EME,91.87,2.03243003,1.83,Buy,141874,5045375610,36.49629119,2.4855,36000,Industrial Services
ENBL,5.415,0.46382189,0.025,Buy,468313,2368984000,,-0.0594,1735,Industrial Services
ENIC,3.87,1.57480315,0.06,Strong Buy,341058,5270500000,,-0.1063,2148,Utilities
ENLC,3.775,-1.94805195,-0.075,Sell,1051536,2074592775,,-2.4771,1355,Industrial Services
ENR,43.25,0.76887232,0.33,Buy,192607,2969682212,,-1.5884,5900,Consumer Non-Durables
ENS,82.9,0.83931395,0.69,Buy,99503,3533277241,36.53453026,2.2801,11400,Producer Manufacturing
ENSG,73.13,0.06841817,0.05,Buy,88567,3966702834,26.81146128,2.8424,24500,Health Services
ENV,82.47,-0.5666747,-0.47,Buy,222759,4449240006,,-0.1265,4190,Technology Services
EPAY,49.85,2.34038185,1.14,Buy,100765,2248912960,,-0.1781,2000,Technology Services
EPR,31.61,2.33085141,0.72,Sell,419399,2304860000,,-1.3791,62,Finance
EPRT,20.92,0.33573141,0.07,Buy,271838,2182410000,36.56611715,0.5734,27,Finance
EQC,26.445,0.13252556,0.035,Sell,617869,3209480000,7.20443014,3.7746,28,Finance
EQT,14.14,6.47590361,0.86,Sell,4399716,3909371815,,-8.6424,647,Energy Minerals
EQX,10.38,2.77227723,0.28,Buy,633074,2508402555,,-0.21283923,,Non-Energy Minerals
ESE,101.305,1.78338189,1.775,Buy,31300,2637749199,104.58127561,0.9573,2844,Electronic Technology
ESGR,202.79,1.98139301,3.94,Buy,10762,4487368984,3.99640655,50.5512,1444,Finance
ESI,18.175,1.64988814,0.295,Strong Buy,1619933,4491860210,37.46856664,0.4802,4400,Process Industries
ESLT,126.66,3.31158238,4.06,Buy,36121,5598156678,23.97246643,5.11879075,16575,Electronic Technology
ESNT,44.18,0.84455604,0.37,Sell,138382,4971345060,10.24795322,4.2916,387,Finance
ETRN,8.125,1.05721393,0.085,Sell,2464442,3515981100,,-0.3239,800,Industrial Services
EV,68.01,1.7961383,1.2,Buy,453770,7798143305,55.07377792,1.2712,,Finance
EVBG,154.42,-0.12934937,-0.2,Buy,237783,5405230817,,-2.3888,948,Technology Services
EVR,110.565,2.28029602,2.465,Buy,134202,4492443911,19.42113868,5.8949,1900,Finance
EVTC,39.3,-0.88272383,-0.35,Buy,125984,2824506960,29.834462,1.3508,2300,Technology Services
EWBC,50.79,3.82256746,1.87,Buy,611152,7182957360,11.91195091,4.1222,3300,Finance
EXEL,20.43,1.69238427,0.34,Buy,703665,6335182480,41.98537095,0.4985,617,Health Technology
EXLS,85.39,-0.36172695,-0.31,Buy,34555,2887001744,37.7616215,2.2889,31700,Technology Services
EXP,99.675,0.84479968,0.835,Buy,176112,4170499167,29.35376574,3.3947,2400,Non-Energy Minerals
EXPI,79.0018,-3.18406863,-2.5982,Buy,485133,5536009194,249.84690753,0.3533,634,Finance
EXPO,88.23,0.88040247,0.77,Buy,95229,4555270785,58.59573898,1.5213,1201,Industrial Services
EYE,47.42,-0.62866723,-0.3,Strong Buy,217808,3841982626,1141.62679426,0.0628,11781,Retail Trade
FAF,52.105,0.45305572,0.235,Buy,272162,5813355150,9.17841912,5.6722,18412,Finance
FANG,48.205,9.43246311,4.155,Buy,3500770,7641202380,,-26.9759,712,Energy Minerals
FATE,100.18,-0.76275384,-0.77,Buy,540021,8744029900,,-1.8455,178,Health Technology
FBC,40.62,3.33248537,1.31,Strong Buy,230693,2133059294,5.09328842,7.7733,4453,Finance
FBP,9.225,6.27880184,0.545,Buy,1077018,2007706800,21.98024816,0.3962,2674,Finance
FCEL,13.4395,25.0767799,2.6945,Buy,154103330,4300091121,,-0.5841,538,Electronic Technology
FCFS,68.92,-0.6343714,-0.44,Buy,106916,2856079260,22.84810752,3.0464,21000,Finance
FCN,110.51,-0.27073369,-0.3,Buy,161522,3939547999,22.73631943,5.0932,5567,Commercial Services
FCNCA,597.235,4.28045118,24.515,Buy,52656,5862703626,13.07782943,43.7932,7176,Finance
FCPT,29.215,-0.35811733,-0.105,Buy,181195,2153410000,27.10047139,1.0848,361,Finance
FELE,69.28,1.59847485,1.09,Buy,46402,3200895344,34.29218004,2.0046,5400,Producer Manufacturing
FEYE,24.06,7.41071429,1.66,Buy,43608776,5497667740,,-0.9944,3400,Technology Services
FFIN,35.89,3.10255674,1.08,Buy,145939,5092655190,26.56846283,1.3158,1345,Finance
FGEN,40.34,-0.27194067,-0.11,Sell,368253,3672281745,,-2.6007,531,Health Technology
FHB,23.39,2.8583993,0.65,Buy,404604,3059131320,15.45571943,1.4747,2100,Finance
FHI,28.46,-1.0775113,-0.31,Sell,497580,2828010434,9.26868557,3.1122,1826,Finance
FHN,12.715,3.54234528,0.435,Buy,1588545,7054129420,8.03454593,1.5386,5017,Finance
FIBK,40.59,2.13890287,0.85,Buy,72155,2562466523,15.37747166,2.5909,2473,Finance
FIVE,156.18,-0.33184429,-0.52,Buy,383097,8739451314,80.12886071,1.9701,16600,Retail Trade
FIZZ,86.51,0.45285648,0.39,Sell,104996,4035267601,25.0159763,3.4556,1550,Consumer Non-Durables
FL,40.2046,2.45820591,0.9646,Buy,670431,4197659360,12.06604963,3.2676,50999,Retail Trade
FLEX,18.275,1.52777778,0.275,Buy,2099429,9158662450,28.07236432,0.6456,160000,Electronic Technology
FLIR,44.45,7.10843373,2.95,Strong Buy,2008354,5831973680,39.42618279,1.0588,4265,Electronic Technology
FLO,23.065,1.78729038,0.405,Buy,340561,4881681210,48.75215146,0.4661,9700,Consumer Non-Durables
FLOW,57.74,1.08543417,0.62,Buy,54416,2434065006,,-3.8467,5000,Producer Manufacturing
FLR,16.575,2.75883447,0.445,Buy,527241,2335869000,,-3.1274,50182,Industrial Services
FLS,36.83,1.48801323,0.54,Buy,261730,4796283660,36.81274092,0.9878,17000,Producer Manufacturing
FN,76.715,0.9540729,0.725,Buy,48953,2833737028,23.71056819,3.2689,11506,Electronic Technology
FNB,9.445,2.55157438,0.235,Buy,697057,3047287575,9.96969041,0.929,3768,Finance
FOCS,45.3,0.24341669,0.11,Buy,85736,2292660180,186.58133774,0.2598,3400,Finance
FOLD,24.16,-2.93290478,-0.73,Buy,571413,6303623720,,-1.1479,584,Health Technology
FORM,42.0581,-0.6892562,-0.2919,Buy,140403,3254939280,42.7259887,1.0207,1836,Electronic Technology
FOUR,71.53,-1.63641364,-1.19,Buy,339604,3523910126,,-2.4217,,Commercial Services
FOXF,105.97,1.23232709,1.29,Buy,92137,4420559744,52.20166559,2.0352,2600,Consumer Durables
FR,41.15,-1.71960831,-0.72,Sell,238547,5403320000,25.51959529,1.6441,155,Finance
FRHC,51.03,2.12127276,1.06,Buy,1515978,2979186110,52.71653128,0.9496,1493,Finance
FROG,66.91,-0.90343602,-0.61,Sell,1150449,6101737012,,-0.1474,,Technology Services
FRPT,142.87,-1.01842871,-1.47,Buy,151671,5806236800,1234.73053892,0.1237,462,Consumer Non-Durables
FRT,85.94,-0.09300163,-0.08,Sell,211502,6507160000,36.97240609,2.3266,308,Finance
FSK,16.7,1.70523752,0.28,Sell,607662,2066758600,,-4.5454,,Finance
FSKR,16.195,1.28205128,0.205,Sell,539651,2760247840,,-0.0476,,Finance
FSV,134.095,-1.54552129,-2.105,Buy,17745,5842545969,82.06096076,1.67501404,,Finance
FTDR,50.44,0.31821798,0.16,Buy,81578,4314208932,33.05719921,1.5264,2300,Consumer Durables
FTI,9.45,5.46875,0.49,Buy,2012597,4249152640,,-12.658,37000,Industrial Services
FUBO,56.2634,-9.25258065,-5.7366,Buy,16265419,3797029360,,,208,Consumer Services
FUL,53.54,0.73377234,0.39,Buy,97510,2769924024,24.14372672,2.2364,6400,Process Industries
FULT,12.845,3.75605816,0.465,Buy,512327,2084101250,11.56252919,1.0753,3500,Finance
FUN,38.7,4.22838675,1.57,Buy,575560,2198219720,,-8.5373,2600,Consumer Services
FUTU,39.67,-2.07356208,-0.84,Sell,4076621,2724670000,48.48593656,0.8452,847,Technology Services
FVRR,216,-3.30378727,-7.38,Buy,655715,7569512460,,-0.4417,419,Technology Services
FWONA,37.75,3.53812397,1.29,Sell,81300,8758987362,,-3.2982,6667,Consumer Services
FWONK,41.32,2.96536257,1.19,Sell,425301,9577172739,,-3.2982,6667,Consumer Services
FWRD,75.42,-0.48819105,-0.37,Buy,23261,2074638276,40.69917302,1.8692,4640,Transportation
G,41.75,-0.11961722,-0.05,Buy,721956,7910959440,26.00796416,1.6556,96500,Commercial Services
GATX,84.295,1.31610577,1.095,Buy,58675,2948575000,15.79406963,5.4431,2165,Finance
GB,13,0.7751938,0.1,Buy,13775,2387287500,,-0.0257,3,Finance
GBCI,45.895,2.71933751,1.215,Buy,162514,4380020985,17.41706623,2.5669,3046,Finance
GBDC,13.865,0.54387237,0.075,Buy,251371,2318223600,84.49754902,0.1632,,Finance
GBT,44.85,-1.27668941,-0.58,Sell,417408,2771568540,,-4.6287,352,Health Technology
GDOT,56.54,-2.50043111,-1.45,Buy,223033,3025352286,62.57688572,0.9415,1200,Finance
GEF,46.86,1.1221407,0.52,Neutral,68862,2776123050,25.32102071,1.8323,16000,Process Industries
GEF.B,48.94,1.66181969,0.8,Buy,11533,2903685874,17.54884806,2.7484,16000,Process Industries
GFI,9.44,1.94384449,0.18,Sell,2500034,8179660000,32.44569026,0.2854,5655,Non-Energy Minerals
GFL,28.06,2.33406273,0.64,Buy,423466,9161036469,,-1.48545761,11500,Transportation
GFLU,67.67,2.15881643,1.43,Buy,6900,8927342330.149647,,-1.48545761,11500,Transportation
GGB,4.62,-0.8583691,-0.04,Buy,1261071,5262210000,28.74768661,0.1631,,Non-Energy Minerals
GHC,508.65,2.5462683,12.63,Buy,15461,2546541474,12.47685837,39.9998,12053,Consumer Services
GIL,28.04,-0.42613636,-0.12,Buy,265996,5562511350,,-1.36694741,53000,Consumer Non-Durables
GKOS,74.955,1.09927165,0.815,Buy,159270,3369632123,,-1.569,600,Health Technology
GL,93.22,1.60217984,1.47,Buy,250469,9756591640,13.92810517,6.6853,3196,Finance
GLOB,221.8,-0.40413112,-0.9,Buy,93047,8774385820,176.76006032,1.2977,11855,Technology Services
GLPG,99.74,1.84825896,1.81,Sell,159392,6405780000,,-6.2515,1003,Health Technology
GLPI,42.39,-0.86529467,-0.37,Buy,381294,9830780000,20.548801,2.0864,648,Finance
GMED,66.465,1.75290876,1.145,Strong Buy,431145,6564628001,70.79224016,0.9541,2000,Health Technology
GNTX,34.15,1.00561964,0.34,Buy,506454,8367471265,27.88683603,1.2184,5874,Producer Manufacturing
GNW,4.3056,4.50485437,0.1856,Buy,3236241,2176889832,,-0.2959,3100,Finance
GO,40.27,2.15626585,0.85,Buy,359793,3791931525,41.75405148,1.0126,847,Retail Trade
GOCO,13.9044,3.68680089,0.4944,Buy,376827,4467615316,,,,Finance
GOLF,41.04,-0.50909091,-0.21,Buy,62137,3049046280,33.59120521,1.2379,5213,Consumer Durables
GOOS,30.94,1.30975769,0.4,Sell,832385,3410691822,53.86243386,0.5746,1219,Consumer Non-Durables
GPI,122.24,2.10491146,2.52,Buy,65097,2240559228,9.52767498,12.5958,15296,Retail Trade
GPK,16.75,1.147343,0.19,Buy,1172655,4535615250,34.1936816,0.4856,18000,Process Industries
GPS,20.68,3.03936223,0.61,Sell,3487898,7740530155,,-2.9105,129000,Retail Trade
GRA,54.8,1.08836008,0.59,Sell,85848,3627228440,267.30769231,0.2028,4000,Process Industries
GRFS,18.9,-0.15847861,-0.03,Buy,562695,4891710000,16.68576465,1.1345,24016,Health Technology
GRP.U,60.2477,0.07923588,0.0477,Buy,1092,3486802521.170875,12.52389148,4.81122965,46,Finance
GRUB,73.08,0.28818444,0.21,Buy,281507,6775752750,,-1.2599,2714,Retail Trade
GRWG,41.35,-1.89798339,-0.8,Buy,1714364,2024837334,708.40336134,0.0685,184,Distribution Services
GSHD,124.62,-1.95121951,-2.48,Buy,50988,2199680082,274.81081081,0.5045,595,Finance
GSX,51.995,-2.0071617,-1.065,Sell,6756446,6828130000,,-0.3611,6435,Technology Services
GT,10.495,4.84515485,0.485,Buy,1947355,2444036976,,-7.3034,63000,Consumer Durables
GTES,13.16,2.41245136,0.31,Buy,108625,3832572660,50.25420415,0.2574,14700,Producer Manufacturing
GTLS,122.035,2.59352669,3.085,Buy,202814,4396496160,67.87833828,1.7716,5743,Producer Manufacturing
GWPH,121.62,-0.8801956,-1.08,Buy,264027,3826000000,,-1.749,901,Health Technology
H,72.91,2.22938867,1.59,Buy,300238,7418610397,,-1.8102,55000,Consumer Services
HAE,118,-1.21389703,-1.45,Buy,671256,5995783584,57.71925586,2.0982,3004,Health Technology
HAIN,39.915,2.37240318,0.925,Buy,235631,4016925855,217.45677635,0.1801,4287,Consumer Non-Durables
HALO,42.575,-1.46956723,-0.635,Buy,414741,5753388480,281.68187744,0.1667,132,Health Technology
HASI,65.11,1.84576881,1.18,Buy,482488,4818850000,44.86000982,1.5021,60,Finance
HBI,14.75,4.83297797,0.68,Buy,3972764,5144745480,11.37245393,1.2393,63000,Consumer Non-Durables
HCM,29.38,0.34153005,0.1,Sell,30588,4261420000,,,853,Health Technology
HCSG,27,0.93457944,0.25,Buy,169181,2007959520,22.24902271,1.2037,51000,Commercial Services
HDS,55.94,0.12529085,0.07,Buy,633079,8681146050,4.73318141,11.8557,11500,Distribution Services
HE,34.59,-0.74605452,-0.26,Sell,173963,3781483935,17.84160139,1.9581,3841,Utilities
HELE,222.5,-1.0803361,-2.43,Buy,67632,5647954641,26.82816283,8.4408,1650,Consumer Durables
HFC,25.58,5.18092105,1.26,Buy,821573,4141154520,,-2.6125,4074,Energy Minerals
HGV,30.48,1.32978723,0.4,Buy,234041,2603407835,107.8522768,0.2913,9110,Finance
HHC,81.08,0.34653465,0.28,Buy,188515,4461928272,,-1.0085,1500,Finance
HI,39.02,1.74706649,0.67,Buy,129280,2918636079,,-0.8056,11000,Producer Manufacturing
HII,166.27,1.61339608,2.64,Sell,98997,6732704602,11.21475471,14.6482,42000,Electronic Technology
HIW,38.41,-1.86509964,-0.73,Neutral,339241,4066960000,12.67815496,3.1078,431,Finance
HL,6.04,2.37288136,0.14,Buy,3749556,3212683100,,-0.0507,1622,Non-Energy Minerals
HLF,48.505,2.33122363,1.105,Buy,477399,7149088200,18.28844818,2.6468,9500,Distribution Services
HLI,68.14,0.30914176,0.21,Buy,288008,4724777901,22.37557232,3.1945,1491,Finance
HLNE,79.63,-0.31296945,-0.25,Buy,116625,2779931078,41.68232102,1.9235,400,Finance
HMSY,36.6,0.05467469,0.02,Buy,1793721,3240988560,59.75171513,0.6234,3100,Commercial Services
HMY,4.675,1.40997831,0.065,Buy,2788876,2810570000,,-0.0783,39714,Non-Energy Minerals
HOG,37.86,4.21139554,1.53,Buy,1009259,5804675730,50.48638132,0.7257,5000,Consumer Durables
HOMB,19.45,2.85563194,0.54,Buy,207267,3213343440,15.2193159,1.2425,1920,Finance
HP,24.4508,1.66652807,0.4008,Buy,503292,2639477060,,-4.5894,3634,Industrial Services
HPP,23.87,-0.54166667,-0.13,Sell,516248,3651480000,170.57569296,0.1463,347,Finance
HQY,68.56,0.82352941,0.56,Buy,344989,5043660757,1511.72413793,0.0443,2931,Finance
HR,29.28,-1.11448835,-0.33,Strong Sell,624440,4028560000,34.86811116,0.8493,297,Finance
HRB,15.525,2.40765172,0.365,Sell,2290102,2845730270,15.24997485,1.0131,80500,Consumer Services
HRC,97.85,1.59900322,1.54,Buy,142343,6542319168,29.0291467,3.3466,10000,Health Technology
HRMY,37.92,1.20096077,0.45,Sell,136472,2157234672,,,,Health Technology
HSIC,66.425,0.49167927,0.325,Buy,233427,9481754160,23.62739491,2.8147,19000,Distribution Services
HST,13.955,2.45961821,0.335,Buy,3276608,9606590000,,-0.8356,175,Finance
HTA,27.24,-1.66064982,-0.46,Strong Buy,1005963,6054280000,181.28272251,0.1561,303,Finance
HTH,27.36,2.28037383,0.61,Buy,101318,2468020240,6.3454787,4.2165,4950,Finance
HUBB,159.95,1.31112237,2.07,Buy,168198,8685975475,23.21047912,6.8402,18800,Producer Manufacturing
HUN,25.67,1.26232742,0.32,Buy,452336,5669912880,537.07627119,0.0606,10000,Process Industries
HUYA,19.9,1.16929334,0.23,Sell,1444894,4628300000,40.35699631,0.5178,1864,Technology Services
HWC,33.63,3.12787489,1.02,Buy,188047,2907787355,,-0.7076,4136,Finance
HXL,48.74,3.00084531,1.42,Buy,523404,4069023947,32.28491506,1.4777,6977,Electronic Technology
IAA,64.68,0.40360137,0.26,Buy,289698,8713332000,49.19434899,1.3181,3800,Retail Trade
IART,65.285,1.10732538,0.715,Buy,111354,5501743220,97.74447472,0.6653,4000,Health Technology
IBA,43.15,1.00655431,0.43,Buy,8132,2136000000,13.72794756,3.1119,28218,Process Industries
IBKR,60.94,0.82726671,0.5,Strong Buy,379305,5531334886,28.06854595,2.1722,1643,Finance
IBOC,37.77,2.97164667,1.09,Strong Buy,72299,2389911858,13.82064808,2.6602,3314,Finance
IBP,106.92,-2.34724632,-2.57,Buy,44480,3186269460,36.78605026,2.9952,8500,Distribution Services
IBTX,63.025,2.71349413,1.665,Buy,97890,2725724108,13.71234469,4.4778,1469,Finance
ICL,4.58,0.88105727,0.04,Buy,39776,5864919000,,-0.006286,12117,Process Industries
ICUI,211.61,1.33607892,2.79,Buy,41148,4439810571,55.15729417,3.9059,8000,Health Technology
IDA,94.12,-0.33883947,-0.32,Buy,114374,4753510980,19.32948545,4.8908,1985,Utilities
IFFT,41.01,-2.61220613,-1.1,Sell,16384,4502950000,,,13600,Consumer Non-Durables
IFS,31.01,1.37299771,0.42,Buy,35217,3580042480,29.07241969,1.0522,,Finance
IGMS,83.65,0.72245635,0.6,Buy,142745,2675047259,,-5.0682,64,Health Technology
IGT,16.34,1.23915737,0.2,Buy,1059127,3350436235,,-4.0252,11922,Consumer Services
IIPR,189.305,-4.21726371,-8.335,Buy,478050,4382550000,63.91152503,3.1161,13,Finance
IIVI,77.15,-1.22903597,-0.96,Buy,784501,8005572680,,-0.0681,22969,Electronic Technology
IMAB,41.415,-1.20467557,-0.505,Buy,281257,2781760000,,,185,Health Technology
IMVT,49.12,-0.88781275,-0.44,Buy,123257,4808391184,,-1.2749,,Health Technology
INDB,73.57,2.76574941,1.98,Buy,53044,2425242407,18.01550154,3.9779,1348,Finance
INFN,11.049,-2.22123894,-0.251,Buy,1610820,2134388850,,-1.435,3261,Electronic Technology
INGR,79.36,1.31494957,1.03,Buy,166409,5319029820,15.48543977,5.0958,11000,Process Industries
INOV,18.56,0.16189962,0.03,Sell,282938,2885774119,488.9182058,0.0379,2662,Technology Services
INSM,35.7,-0.77821012,-0.28,Sell,306098,3647893080,,-2.598,435,Health Technology
INSP,190.76,-0.9038961,-1.74,Buy,121816,5133175740,,-2.3148,239,Health Technology
IONS,59.825,2.10786824,1.235,Buy,1414000,8367008320,145.02475248,0.5062,817,Health Technology
IOSP,88.945,2.32972849,2.025,Buy,35583,2186382105,58.26127757,1.5194,2000,Process Industries
IOVA,50.1,1.23257224,0.61,Buy,813750,7343151220,,-1.9263,148,Health Technology
IPG,23.595,2.32003469,0.535,Buy,1749714,9202875825,16.00055509,1.463,54300,Commercial Services
IPHI,160.33,1.17372373,1.86,Buy,678457,8354138844,,-1.2906,685,Electronic Technology
IQ,17.02,0.2946376,0.05,Sell,5947144,5476760000,,-1.5518,8889,Technology Services
IRBT,86.47,-1.25613795,-1.1,Buy,342130,2429917447,16.21366414,5.4932,1128,Consumer Durables
IRDM,39.41,3.71052632,1.41,Strong Buy,294332,5248099740,,-1.1823,497,Communications
IRM,29.335,-0.86177763,-0.255,Buy,1878701,8526980000,64.14480815,0.462,26750,Finance
IRTC,241.53,3.20912743,7.51,Buy,142292,6969267246,,-1.907,997,Health Technology
ISBC,10.2,2.61569416,0.26,Buy,851750,2549163600,12.26403455,0.8112,1793,Finance
ITCI,30.81,2.7,0.81,Buy,381883,2473663536,,-3.2152,330,Health Technology
ITGR,82,1.20957788,0.98,Buy,101796,2697738912,36.80552401,2.2205,8250,Producer Manufacturing
ITRI,93.35,5.65930956,5,Buy,651130,3773070460,,-1.6051,7900,Electronic Technology
ITT,76.395,0.26906418,0.205,Buy,140134,6597504000,43.66689592,1.7647,10500,Producer Manufacturing
IVZ,17.565,3.44522968,0.585,Buy,1688367,8063625925,15.84990199,1.0786,8821,Finance
JACK,93.745,0.19773407,0.185,Strong Buy,182587,2127317898,24.01437372,3.9128,5200,Consumer Services
JAMF,32.5,-5.35818288,-1.84,Sell,323306,3789370000,,-0.2165,,Technology Services
JAZZ,155.57,2.67969111,4.06,Strong Buy,241887,8655727040,47.90981533,3.2313,1620,Health Technology
JBGS,30.77,-1.25160462,-0.39,Buy,164569,4127609999.999999,287.18894009,0.1106,1017,Finance
JBL,43.28,1.50093809,0.64,Strong Buy,436947,6474019500,30.70276498,1.425,240000,Electronic Technology
JBLU,14.44,4.03458213,0.56,Sell,6264805,4542360255,,-3.024,,Transportation
JBT,117.8,0.22120129,0.26,Buy,42836,3749122272,31.19343966,3.782,6400,Producer Manufacturing
JCOM,97.83,-0.33618582,-0.33,Buy,145942,4459819222,22.19007144,4.5268,3090,Technology Services
JEF,23.915,4.29568251,0.985,Buy,690496,6102342150,10.38026256,2.2319,4800,Finance
JELD,24.05,1.47679325,0.35,Buy,114210,2417654720,42.81069364,0.5582,23300,Non-Energy Minerals
JHG,32.31,1.60377358,0.51,Buy,331635,5858506770,73.71349096,0.4353,2335,Finance
JJSF,156.66,1.82645434,2.81,Buy,32094,2969599962,161.38676177,0.9679,5100,Consumer Non-Durables
JKS,79.518,1.27101375,0.998,Buy,6781429,3553960000,25.90478704,3.1195,15195,Producer Manufacturing
JLL,151.94,1.92527001,2.87,Buy,193037,7792397481,18.30562173,8.2555,93400,Finance
JMIA,46.0415,-3.41619467,-1.6285,Buy,11422144,3865130000,,-2.5016,4170,Technology Services
JNPR,22.435,0.29056772,0.065,Buy,1994218,7397627160,19.06425771,1.1869,9419,Technology Services
JOBS,70.98,-0.30898876,-0.22,Sell,148279,4798920000,33.83547973,2.1388,8650,Technology Services
JOE,47.38,4.33825149,1.97,Buy,413166,2798689978,78.56401384,0.578,55,Finance
JW.A,45,1.37418337,0.61,Buy,106351,2518496395,,-0.6813,6900,Consumer Services
JW.B,44.73,-0.24531668,-0.11,Buy,332,2505334010,,-0.6813,6900,Consumer Services
JWN,31.09,6.0006819,1.76,Buy,3030693,4903972400,,-3.3757,68000,Retail Trade
KAR,18.29,1.04972376,0.19,Buy,457376,2364019080,117.00064641,0.1576,15300,Commercial Services
KBH,35.21,-1.03991006,-0.37,Buy,545767,3188064803,10.71428571,3.4688,2140,Consumer Durables
KBR,29.81,0.64145847,0.19,Buy,667195,4253005680,,-0.2319,28000,Technology Services
